A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	0	#	0	0	0.23796570293287855	0.7504173622704507	5	175.54733936353404	9990	418	0.3333333333333333	10046.872317023752	1798	2396
1	#	#	0	#	#	1	0.031054769457811184	0.49937369519832986	2	168.28248514220726	9988	420	0.3333333333333333	11622.39135368537	1196	2395
0	#	0	1	#	#	1	0.031380972154980265	0.500418410041841	1	127.4949579504292	9964	428	0.5	2301.7383209774885	598	1195
1	#	#	#	0	#	0	0.23796791986281648	0.7504187604690117	10	164.27599186652978	9990	443	0.3333333333333333	36830.61005917134	1792	2388
#	#	1	1	0	#	1	0.09568681324215193	0.6254180602006689	1	140.16056364487525	9981	445	0.5	140.37588069511756	748	1196
1	#	#	#	#	1	1	0.23697334897659392	0.7497904442581727	11	141.64414145721148	9988	449	0.3333333333333333	40974.51410663664	1789	2386
0	#	#	1	1	1	1	0.23664071285347374	0.7495798319327731	3	181.57835374767834	9994	464	0.6666666666666666	514.4188265537937	446	595
#	#	1	1	1	#	1	0.5126013993190355	0.874895046179681	8	189.01859516333022	9994	464	0.5	1446.1859516333022	1042	1191
0	#	#	0	0	1	0	0.23664071285347374	0.7495798319327731	5	137.91555000474258	9995	465	0.6666666666666666	8651.904314453932	446	595
1	#	#	0	#	1	1	0.23630844756630195	0.7493692178301093	4	142.44166593893112	9988	489	0.5	569.7666637557245	891	1189
#	1	#	0	#	0	0	1.0	1.0	25	175.6263234348787	9967	511	0.5	59763.745088678865	1186	1186
#	#	1	0	1	#	1	0.09512583212378514	0.6246830092983939	1	145.33056080845842	9966	533	0.5	145.33056080845842	739	1183
#	#	#	1	1	0	1	0.09512583212378514	0.6246830092983939	3	147.28617982170516	9964	536	0.5	7894.69525333484	739	1183
0	#	0	#	#	#	0	0.2373046875	0.75	10	141.84017416089733	9969	605	0.3333333333333333	33862.75360611079	1761	2348
0	#	1	#	#	#	1	0.23781153201300576	0.7503201024327785	8	145.73178533479683	9994	638	0.3333333333333333	23045.680884708512	1758	2343
0	#	#	0	0	0	0	0.2373046875	0.75	1	172.03643274986655	9919	639	0.6666666666666666	172.03643274986655	438	584
0	#	0	#	1	#	0	0.23866693815262766	0.7508591065292096	4	139.30495302175873	9969	689	0.5	557.2198120870349	874	1164
#	0	1	0	#	#	1	0.23696363454188119	0.7497842968075927	5	142.99963305236201	9982	725	0.5	8813.886671426137	869	1159
1	1	#	#	#	#	1	0.031048040315092673	0.49935205183585313	2	153.54430645977268	9966	736	0.3333333333333333	10282.323931573717	1156	2315
#	0	#	1	1	#	1	0.23696245408784705	0.7497835497835498	5	157.88305901216893	9913	742	0.5	9436.812665598658	866	1155
#	#	#	#	1	#	1	0.09477094998702022	0.6242162162162163	2	162.03290946196773	9994	748	0.16666666666666666	3518.322681126082	2887	4625
#	0	1	#	#	#	1	0.23696245408784705	0.7497835497835498	6	142.9010477375195	9982	766	0.3333333333333333	12964.356042333766	1732	2310
0	#	0	0	#	#	0	1.0	1.0	23	161.57655124141766	9969	767	0.5	48424.29848240517	1152	1152
1	1	#	#	#	#	0	0.03131784626189491	0.5002169197396963	1	153.54430645977268	9993	777	0.3333333333333333	2559.4913489533524	1153	2305
#	#	0	1	1	1	1	0.2373046875	0.75	1	150.32423379450495	9702	806	0.6666666666666666	150.32423379450495	429	572
#	#	0	1	0	#	0	0.09486742873235134	0.6243432574430823	1	132.6203660585176	9949	861	0.5	132.6203660585176	713	1142
1	#	#	0	1	#	1	0.2373046875	0.75	4	149.97608776067563	9988	868	0.5	599.9043510427025	855	1140
#	0	#	#	0	#	0	0.2359201831861144	0.7491228070175439	10	147.8489560173751	9990	877	0.3333333333333333	37809.207092265795	1708	2280
1	#	#	#	1	1	1	1.0	1.0	23	161.83043427250172	9988	897	0.5	48500.3869221099	1137	1137
0	1	#	0	#	#	0	1.0	1.0	28	149.84122470071844	9995	907	0.5	69534.88059237045	1136	1136
0	#	#	0	0	#	0	0.23626296528376703	0.7493403693931399	6	149.86893564216464	9995	907	0.5	14119.74646767718	852	1137
1	#	0	1	#	0	0	0.2373046875	0.75	2	145.21483687912018	9895	955	0.6666666666666666	290.42967375824037	423	564
#	#	1	#	#	#	1	0.09532525978684048	0.6249447147279965	1	144.28071768952634	9994	958	0.16666666666666666	146.61644802711893	2826	4522
1	#	#	1	0	#	0	0.23695395642403264	0.7497781721384206	3	141.35531694787647	9940	980	0.5	424.0659508436294	845	1127
1	#	#	#	#	0	0	0.2374812272091185	0.750111557340473	6	164.6164728658352	9993	1033	0.3333333333333333	13323.39501040035	1681	2241
#	0	#	0	1	#	1	0.2365980034056265	0.7495527728085868	4	144.89962105828053	9988	1052	0.5	579.5984842331221	838	1118
0	0	#	#	#	#	0	0.030970734589360508	0.49910313901345293	1	140.35664781876108	9969	1077	0.3333333333333333	2666.651205970655	1113	2230
#	0	0	1	#	#	0	0.2362405426350393	0.7493261455525606	3	147.45189999012456	9949	1077	0.5	442.3556999703737	834	1113
0	#	0	#	#	0	0	0.23659546897735148	0.7495511669658886	1	157.35118462360577	9949	1080	0.5	157.35118462360577	835	1114
#	#	0	0	#	#	0	0.23694890842234512	0.7497749774977498	4	170.60578810394358	9990	1110	0.3333333333333333	650.0289405197179	1666	2222
0	0	1	#	#	#	1	1.0	1.0	28	144.97719217935133	9982	1150	0.5	68246.94636610491	1108	1108
1	#	#	#	1	#	1	0.23641162556217044	0.749434644957033	6	146.7654561266972	9988	1153	0.3333333333333333	12661.549345703485	1657	2211
#	#	0	#	#	0	0	0.23748378536920048	0.7501131733816206	4	171.20431927294726	9990	1159	0.3333333333333333	653.0215963647363	1657	2209
0	#	1	1	#	#	1	1.0	1.0	20	162.60537862087043	9994	1162	0.5	37121.26670664314	1106	1106
#	1	#	1	#	#	1	0.23676609333387194	0.7496592457973649	4	151.89666565974775	9994	1196	0.3333333333333333	543.6041603734235	1650	2201
#	#	1	#	#	1	1	0.23658251917554743	0.7495429616087751	8	143.9756665418318	9994	1243	0.3333333333333333	22344.870069350913	1640	2188
#	1	#	#	1	0	0	0.23694371298898836	0.7497716894977169	4	151.20763971735116	9993	1250	0.5	604.8305588694046	821	1095
#	0	#	1	1	1	1	0.2373046875	0.75	3	178.41298039686674	9881	1254	0.6666666666666666	535.2389411906003	408	544
0	#	1	#	1	#	1	0.23694105795220696	0.749770009199632	3	175.83861390790088	9994	1296	0.5	492.89480215462834	815	1087
#	1	0	0	#	#	0	0.23694105795220696	0.749770009199632	3	164.8195650500819	9919	1297	0.5	465.8233689378071	815	1087
1	#	0	#	0	#	0	0.2365772058666079	0.7495395948434622	1	168.29196210893	9990	1319	0.5	159.61495263616249	814	1086
1	#	0	0	1	#	1	0.23584883491857075	0.7490774907749077	4	146.51607269656301	9988	1345	0.6666666666666666	586.0642907862521	406	542
#	1	#	#	#	0	0	0.23748776470737934	0.7501156871818603	10	163.65915033144617	9993	1353	0.3333333333333333	36723.74303774567	1621	2161
1	#	1	1	1	#	1	0.23657181379353992	0.7495361781076066	2	182.59866470448293	9881	1368	0.6666666666666666	365.19732940896586	404	539
1	#	0	1	1	#	1	0.2373046875	0.75	2	139.60555217689512	9913	1401	0.6666666666666666	279.21110435379023	402	536
#	1	#	#	0	#	0	0.03125	0.5	1	151.7577254343677	9995	1419	0.3333333333333333	2551.607444170561	1073	2146
#	#	0	#	0	0	0	0.512566950670692	0.8748832866479925	6	186.43843490607463	9990	1437	0.5	1093.7882617955597	937	1071
#	#	#	#	#	0	0	0.09543428109239363	0.6250875963559915	3	165.71663373664842	9993	1442	0.16666666666666666	8361.743063888793	2676	4281
#	#	#	#	0	0	0	0.23656634119187572	0.7495327102803738	6	170.99712624945016	9990	1447	0.3333333333333333	14063.589355059774	1604	2140
1	1	#	#	#	0	0	1.0	1.0	31	160.6319353719778	9993	1481	0.5	81688.24035099067	1065	1065
#	#	1	1	1	1	1	1.0	1.0	17	221.39585833153276	9994	1488	0.6666666666666666	3761.1619895450713	531	531
0	0	#	#	0	#	0	0.031103286644287548	0.4995296331138288	1	142.74755341849567	9949	1494	0.5	2709.6374962892205	531	1063
1	0	1	1	#	#	1	0.030956850103530997	0.4990583804143126	1	163.2838525115947	9881	1496	0.6666666666666666	2988.2422784585888	265	531
1	0	#	#	1	#	1	1.0	1.0	29	154.0928044808196	9988	1572	0.5	78569.5381932736	1051	1051
#	0	#	#	#	#	1	0.03132447565733446	0.5002380952380953	1	146.51675269965148	9988	1598	0.16666666666666666	2829.2006532812734	2101	4200
#	#	0	#	#	#	0	0.09523015966698221	0.6248199711953912	2	163.76904870702612	9990	1663	0.16666666666666666	3666.397016159766	2603	4166
#	0	1	1	1	1	1	1.0	1.0	3	226.46747590094012	9881	1680	0.8333333333333334	679.4024277028203	259	259
#	0	0	#	0	0	0	1.0	1.0	9	200.33572429828305	9990	1757	0.6666666666666666	1803.0215186845476	515	515
1	#	1	#	#	1	1	0.23614484276450676	0.7492654260528894	4	150.86815451998578	9966	1819	0.5	603.4726180799431	765	1021
#	0	0	#	0	#	0	1.0	1.0	26	179.1722992465935	9990	1831	0.5	68619.39655156086	1018	1018
#	0	0	1	0	#	0	1.0	1.0	9	168.7247657278799	9949	1885	0.6666666666666666	1518.5228915509192	506	506
1	1	#	#	#	1	1	1.0	1.0	20	133.12499153097855	9966	1897	0.5	30168.16649136593	1011	1011
#	1	1	1	#	#	1	0.2373046875	0.75	5	164.9770256851041	9994	1911	0.5	9361.909242455791	759	1012
#	0	0	#	#	#	0	0.23691218892983454	0.7497517378351539	5	157.6891808350522	9990	1942	0.3333333333333333	9427.2241222211	1510	2014
#	#	#	#	0	#	0	0.09522439482260922	0.6248124062031015	3	152.8841146645088	9995	2004	0.16666666666666666	8126.453860478629	2498	3998
#	1	#	0	0	#	0	0.23770325087586933	0.7502517623363545	3	162.077248535685	9995	2059	0.5	477.1746025110233	745	993
0	#	#	0	#	1	0	0.23611220404822958	0.7492447129909365	4	132.61960327780784	9995	2059	0.5	548.3725204862991	744	993
#	0	1	#	1	#	1	1.0	1.0	22	172.67782584117612	9941	2072	0.5	47349.049496382955	989	989
#	0	#	#	1	#	1	0.23570775731912577	0.7489878542510121	7	148.13483063757582	9988	2084	0.3333333333333333	17446.516330762483	1480	1976
#	0	0	1	1	#	0	0.030933065501601725	0.4989816700610998	1	135.1502603033116	9893	2149	0.6666666666666666	2475.273868393464	245	491
0	#	1	#	#	0	1	0.2381280895101729	0.7505197505197505	4	152.3720734447002	9982	2302	0.5	609.4882937788008	722	962
#	1	#	1	1	#	1	0.23564056582659823	0.7489451476793249	4	169.89262392139295	9994	2412	0.5	627.4631196069648	710	948
0	#	#	1	#	0	1	0.23814203560001493	0.7505285412262156	4	149.49274815829835	9981	2429	0.5	597.9709926331934	710	946
#	0	1	0	#	0	1	0.2373046875	0.75	2	148.49781996127234	9982	2430	0.6666666666666666	296.9956399225447	354	472
1	0	#	#	#	1	0	0.03125	0.5	1	153.8265200828095	9940	2477	0.5	2788.7560496502247	469	938
#	0	1	#	#	1	1	0.2373046875	0.75	1	148.18998030000392	9881	2510	0.5	158.67184421875615	702	936
#	#	1	#	1	#	1	0.23709155235344084	0.7498652291105121	4	170.46001707070712	9994	2576	0.3333333333333333	630.3000853535356	1391	1855
0	#	1	#	0	#	1	0.23773257178747584	0.7502702702702703	2	135.25632179698474	9982	2622	0.5	279.3218837743396	694	925
#	0	1	#	0	#	1	0.0314192845440707	0.5005405405405405	1	136.87734352973933	9982	2622	0.5	2570.0379579634687	463	925
#	#	#	1	#	1	1	0.23687085820567927	0.7497255762897914	2	148.27397886588466	9994	2706	0.3333333333333333	271.63272994486186	1366	1822
#	#	1	#	1	1	1	0.5125033457082868	0.8748615725359912	5	178.71238790189793	9994	2768	0.5	839.452424386862	790	903
#	0	0	#	#	1	0	0.23555207562299793	0.7488888888888889	2	145.62370511370705	9969	2789	0.5	291.2474102274141	674	900
#	1	#	#	#	1	1	0.23708344503217332	0.7498601007274762	5	143.20038978513617	9994	2843	0.3333333333333333	7659.271223756756	1340	1787
#	1	#	0	0	1	0	0.03125	0.5	1	124.18121387414814	9995	3019	0.6666666666666666	2282.7816674706237	218	436
0	#	#	1	1	0	1	0.23639686650101727	0.7494252873563219	2	157.43124961670475	9964	3052	0.6666666666666666	314.8624992334095	326	435
#	1	1	0	0	#	0	0.2373046875	0.75	1	144.9467009751408	9995	3147	0.6666666666666666	150.433376218926	321	428
#	1	#	1	1	1	1	1.0	1.0	8	193.30711172917097	9994	3155	0.6666666666666666	1489.0711172917097	426	426
#	1	1	#	#	1	1	0.23637115330202255	0.7494089834515366	5	151.71934728777686	9994	3227	0.5	8669.466986873209	634	846
#	0	1	1	#	1	1	0.23636225546075496	0.7494033412887828	3	170.69674882939373	9881	3280	0.6666666666666666	539.6128081102265	314	419
#	#	1	#	1	0	1	0.09434637647606854	0.6236559139784946	1	156.5188858381303	9941	3292	0.5	156.5188858381303	522	837
1	#	0	#	1	#	1	0.2363531863705932	0.7493975903614458	4	144.472848963489	9988	3364	0.5	577.891395853956	622	830
1	#	0	0	#	0	0	0.23826388062028334	0.7506053268765133	1	180.38311743593772	9990	3399	0.6666666666666666	174.72889679492215	310	413
#	0	#	0	#	#	0	0.031154551079286986	0.4996941896024465	1	152.47658417168546	9990	3459	0.3333333333333333	2884.2827613252825	817	1635
#	0	#	#	0	0	0	0.23536276106000156	0.7487684729064039	5	167.28421010068027	9990	3508	0.5	10066.686414624126	608	812
1	#	1	#	0	1	0	0.03164357186317909	0.5012531328320802	1	132.06250673348026	9923	3611	0.6666666666666666	2364.413162409093	200	399
#	0	#	#	1	0	1	0.23780894717247986	0.7503184713375797	6	146.1455641437244	9956	3705	0.5	12533.988165442715	589	785
#	1	1	0	#	#	0	0.2373046875	0.75	1	140.17834654171816	9995	3723	0.5	144.4729331771477	588	784
#	0	#	#	1	1	1	0.2367894799491573	0.7496740547588006	4	156.18319826261921	9988	3856	0.5	624.7327930504769	575	767
#	#	0	#	1	#	1	0.03125	0.5	1	143.06150242696987	9988	3969	0.3333333333333333	2593.594590519816	753	1506
#	1	1	#	1	1	1	0.23519719919186724	0.7486631016042781	2	178.62094090008281	9994	4014	0.6666666666666666	335.55235225020704	280	374
#	#	1	0	#	1	1	0.09384725931082645	0.6229946524064172	1	134.17547091678557	9966	4014	0.5	139.52417330747744	466	748
#	0	1	#	#	0	1	0.23565445268619553	0.7489539748953975	1	150.9547799210864	9982	4252	0.5	150.9547799210864	537	717
0	#	0	#	#	1	0	0.23675204524471546	0.7496503496503496	3	131.28603846229572	9969	4261	0.5	393.85811538688716	536	715
0	#	0	#	1	1	0	0.23841462329584526	0.7507002801120448	4	136.99841082426627	9969	4273	0.6666666666666666	547.9936432970651	268	357
#	#	0	#	0	#	0	0.2370276566085544	0.7498248072880168	4	166.66123611496127	9990	4287	0.3333333333333333	630.3061805748064	1070	1427
#	1	1	#	#	0	0	0.2373046875	0.75	4	152.5386793520217	9993	4361	0.5	610.1547174080868	528	704
#	#	1	0	#	0	0	0.09635759226675401	0.6262924667651403	1	152.4132238961321	9972	4578	0.5	152.4132238961321	424	677
#	#	1	0	0	0	0	0.23380467972672356	0.7477744807121661	1	155.76673817410563	9972	4596	0.6666666666666666	155.76673817410563	252	337
#	#	0	0	0	#	0	0.511816245412404	0.8746268656716418	3	182.86687501837176	9990	4630	0.5	533.500781318894	586	670
#	1	1	#	1	0	0	0.23491733582616642	0.7484848484848485	1	152.60947696985374	9993	4719	0.6666666666666666	152.60947696985374	247	330
#	1	1	0	0	1	0	0.03125	0.5	1	123.06386061091723	9995	4747	0.8333333333333334	2301.0663001958833	82	164
#	#	0	0	#	0	0	0.5145994711122104	0.8755760368663594	3	181.030778085396	9990	4799	0.5	526.615417820235	570	651
#	0	0	#	#	0	0	0.23667855410907637	0.7496038034865293	3	163.99699514418336	9990	4957	0.5	491.9909854325501	473	631
1	#	1	#	1	#	1	0.23600224999146535	0.7491749174917491	3	162.14085112735557	9966	5145	0.5	486.4225533820667	454	606
1	#	1	#	#	0	0	0.2373046875	0.75	3	152.69027314805027	9993	5257	0.5	458.0708194441508	444	592
#	0	#	0	0	#	0	0.23595789933723857	0.7491467576791809	4	157.5470524191394	9990	5315	0.5	661.735262095697	439	586
#	0	0	0	#	#	0	0.2366176448591789	0.7495652173913043	2	163.51533628705857	9990	5398	0.5	327.03067257411715	431	575
0	#	#	0	1	0	0	0.24012300134298675	0.75177304964539	1	149.5643322263116	9967	5487	0.6666666666666666	149.5643322263116	212	282
#	1	1	1	#	1	1	1.0	1.0	5	174.6724942275175	9994	5578	0.6666666666666666	857.4413611524803	277	277
#	#	#	0	1	#	1	0.03125	0.5	1	145.62591362652222	9988	5633	0.3333333333333333	2640.085385752605	545	1090
#	#	#	1	#	0	1	0.03139895111219107	0.5004757373929591	1	145.73717740417192	9981	5804	0.3333333333333333	2629.5688416284743	526	1051
#	#	#	0	0	#	0	0.23690904789565445	0.7497497497497497	5	161.96104081956145	9995	6004	0.3333333333333333	9961.870976309487	749	999
#	#	1	1	#	0	1	0.094606929690624	0.624	1	149.81946628294844	9981	6013	0.5	149.81946628294844	312	500
1	#	#	0	0	#	0	0.23977145097970196	0.7515527950310559	2	171.54703881767244	9990	6132	0.5	327.3675970441811	363	483
#	0	#	#	#	0	1	0.031084656455938095	0.49946977730646874	1	159.1780312905707	9982	6229	0.3333333333333333	2901.1246476856377	471	943
0	#	1	0	0	#	1	0.03125	0.5	1	132.98394279381273	9982	6334	0.6666666666666666	2495.7132242624534	115	230
1	1	1	#	#	#	1	0.030906596742421667	0.4988962472406181	1	152.28635702736796	9966	6363	0.5	2791.509715470119	226	453
#	0	#	0	1	0	1	0.23168160930315504	0.7464114832535885	1	141.3868693263196	9956	6628	0.6666666666666666	141.3868693263196	156	209
#	0	0	#	1	#	1	0.030882357036043084	0.4988179669030733	1	137.57986916861543	9988	6628	0.5	2523.909534179311	211	423
0	#	#	0	#	0	0	0.2373046875	0.75	2	161.82491369243303	9967	6655	0.5	323.64982738486606	312	416
#	#	1	#	0	#	0	0.03068593541422779	0.49818181818181817	1	136.57597880649968	9995	6708	0.3333333333333333	2606.1875554016697	411	825
1	1	1	#	#	#	0	0.03125	0.5	1	152.28635702736796	9993	6729	0.5	2760.8340825147907	204	408
1	#	#	#	#	#	1	0.030674155837848077	0.49814356435643564	2	161.73884134711648	9988	6761	0.16666666666666666	11152.339531487009	805	1616
0	#	#	#	#	#	0	0.03085790961166893	0.4987389659520807	2	143.38832688283873	9995	6833	0.16666666666666666	10467.74530909039	791	1586
0	#	1	0	0	1	0	0.029703281230934367	0.494949494949495	1	126.31888065632026	9995	6859	0.8333333333333334	2429.5936173531677	49	99
#	#	0	1	#	#	0	0.030850388893082517	0.4987146529562982	1	128.68338360065022	9949	6885	0.3333333333333333	2363.149299242022	388	778
#	#	1	#	#	0	1	0.03125	0.5	1	149.7951382699929	9982	6974	0.3333333333333333	2715.6702097515517	378	756
0	#	#	0	1	1	0	0.2373046875	0.75	1	134.4616532386326	9969	7290	0.6666666666666666	134.4616532386326	126	168
#	#	1	1	#	1	1	0.5150804351303738	0.8757396449704142	4	166.4521240300847	9994	7306	0.5	685.2822189850367	296	338
#	1	#	1	#	0	1	0.03125	0.5	1	140.75259832187848	9981	7468	0.5	2551.735941649195	159	318
#	#	#	#	1	0	1	0.0310000012851328	0.49919743178170145	1	149.4690845750038	9964	7509	0.3333333333333333	2731.6118907769774	311	623
#	1	0	1	1	#	1	0.22944761716854034	0.7449664429530202	1	138.30954757115845	9964	7596	0.6666666666666666	138.30954757115845	111	149
1	#	0	#	#	1	1	0.23867638723997833	0.7508650519031141	2	137.7160303124288	9988	7681	0.5	275.4320606248576	217	289
1	0	#	#	#	1	1	0.03125	0.5	1	153.8265200828095	9988	7876	0.5	2788.7560496502247	132	264
#	1	#	1	#	1	1	1.0	1.0	7	153.05338183628788	9994	8010	0.5	963.9588638343987	249	249
#	#	0	1	0	0	0	0.22765945697524415	0.743801652892562	3	155.41481082004108	9949	8059	0.6666666666666666	466.2444324601232	90	121
#	#	#	0	0	0	0	0.5067293820135634	0.8728813559322034	2	186.0013511646971	9990	8116	0.5	363.50337791174275	206	236
#	0	#	1	0	0	0	0.23044663552247954	0.7456140350877193	1	161.6934506156015	9949	8167	0.6666666666666666	161.6934506156015	85	114
1	#	#	0	#	#	0	0.032063758501983	0.5025773195876289	1	168.28248514220726	9990	8451	0.3333333333333333	2856.3856797370486	195	388
#	1	0	0	0	#	0	0.2331705607570618	0.7473684210526316	1	171.16974260904462	9919	8465	0.6666666666666666	163.21217826130578	71	95
#	0	1	#	0	#	0	0.030303100933259965	0.49693251533742333	1	136.87734352973933	9972	8707	0.5	2478.220500405713	81	163
1	0	#	#	1	0	0	0.0	0.0	1	139.76092318148343	8804	8804	0.6666666666666666	7917.992615505341	0	73
0	0	#	#	#	0	1	0.03010961282556225	0.4962962962962963	1	151.9860503603189	9982	8917	0.5	2859.7488226305595	67	135
#	#	0	0	0	0	0	1.0	1.0	3	203.25549322443257	9990	9030	0.6666666666666666	609.9580995916222	61	61
#	1	#	#	#	#	0	0.03125	0.5	2	161.3625388237819	9995	9033	0.16666666666666666	10404.076910843822	242	484
0	#	1	0	#	#	1	0.03125	0.5	1	133.7355931711983	9982	9086	0.5	2517.005163390004	57	114
1	0	#	#	#	#	0	0.032737831621428674	0.5046728971962616	2	159.33327529376785	9990	9133	0.3333333333333333	11029.247842451137	108	214
0	1	1	0	#	#	1	0.0	0.0	1	134.6385284995859	9202	9202	0.6666666666666666	7792.631125416655	0	49
1	1	#	#	1	#	1	0.028188749379596083	0.4897959183673469	2	148.1647086075487	9966	9217	0.5	11911.275942701228	48	98
#	#	0	#	1	1	1	0.09129250871404188	0.6195652173913043	1	142.33643941122745	9988	9254	0.5	142.33643941122745	57	92
#	1	0	#	1	#	1	0.026524537874001226	0.4838709677419355	1	145.52598116962264	9964	9260	0.5	3108.293653400395	45	93
#	#	1	#	0	#	1	0.03211320768972151	0.5027322404371585	1	136.57597880649968	9982	9278	0.3333333333333333	2663.9390638664613	92	183
#	1	#	0	1	1	1	0.03125	0.5	1	135.97809718909576	9966	9281	0.6666666666666666	2465.17792219363	22	44
#	1	#	1	1	0	1	0.027781404364645906	0.4883720930232558	1	144.90761062446086	9964	9324	0.6666666666666666	2955.060191070889	21	43
#	#	#	1	0	0	0	0.08250009529139642	0.6071428571428571	1	147.55093972009334	9949	9339	0.5	147.55093972009334	51	84
0	1	1	#	#	#	0	0.029412288803337433	0.4939759036144578	1	154.6929638815584	9995	9341	0.5	2733.4401492535453	41	83
0	1	#	#	#	#	0	0.03125	0.5	2	151.9140724593836	9995	9391	0.3333333333333333	10202.375581201824	78	156
#	0	0	1	#	0	0	0.20692368334273162	0.7297297297297297	1	151.01091285597587	9949	9397	0.6666666666666666	151.01091285597587	27	37
0	#	#	#	#	#	1	0.03397054307834105	0.5084175084175084	1	143.38832688283873	9994	9406	0.16666666666666666	2521.1393226919085	151	297
0	1	#	1	1	1	0	0.0	0.0	1	189.57900942573568	9418	9418	0.8333333333333334	181.4737617821696	0	18
#	1	1	1	1	1	0	0.0	0.0	1	217.853703233536	9482	9482	0.8333333333333334	216.81712904192003	0	16
