A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
1	0	0	#	0	0	0	1.0	1.0	6	70.62382556398975	9968	1797	0.8333333333333334	423.7429533839385	256	256
0	0	1	#	#	#	1	1.0	1.0	5	50.26625579247333	9997	1851	0.5	269.1640987029583	1018	1018
0	#	1	1	1	0	1	1.0	1.0	2	55.6612079309473	9967	1916	0.8333333333333334	111.3224158618946	252	252
0	0	1	0	1	0	1	1.0	1.0	5	62.1803368802288	9984	2025	1.0	310.901684401144	125	125
1	1	#	#	#	1	1	1.0	1.0	3	50.031606712344896	9995	2067	0.5	150.09482013703467	992	992
#	1	1	0	#	#	0	0.2368976469655275	0.7497425334706488	2	48.337298483437266	9989	2232	0.5	96.67459696687453	728	971
1	1	0	#	1	0	0	1.0	1.0	2	49.08775823060359	9996	2299	0.8333333333333334	98.17551646120718	241	241
0	1	1	1	0	1	1	1.0	1.0	1	64.83660165024648	9950	2409	1.0	64.83660165024648	118	118
1	1	0	1	#	0	0	1.0	1.0	5	52.63644476310906	9991	2548	0.8333333333333334	263.1822238155453	233	233
0	0	0	0	#	0	0	1.0	1.0	1	57.030240383023255	9976	2569	0.8333333333333334	57.030240383023255	232	232
#	#	0	0	0	0	0	1.0	1.0	2	69.24556052635198	9976	2771	0.6666666666666666	138.49112105270396	452	452
#	0	0	1	0	1	0	1.0	1.0	1	50.012029549667794	9943	2778	0.8333333333333334	50.012029549667794	224	224
#	1	0	1	#	1	1	1.0	1.0	3	52.921554667366905	9992	2801	0.6666666666666666	158.76466400210072	452	452
1	0	1	#	0	1	0	1.0	1.0	1	47.47801568549123	9969	2902	0.8333333333333334	47.47801568549123	221	221
0	#	1	1	0	1	1	1.0	1.0	2	58.25970026307343	9950	2954	0.8333333333333334	116.51940052614685	220	220
0	1	1	1	#	1	1	1.0	1.0	4	66.6917143817921	9982	3008	0.8333333333333334	266.7668575271684	218	218
#	1	1	0	1	0	0	1.0	1.0	2	51.5643292748466	9954	3038	0.8333333333333334	103.1286585496932	218	218
1	0	#	#	0	#	0	1.0	1.0	3	53.700728667199144	9994	3042	0.5	161.10218600159743	869	869
0	1	#	0	#	1	0	1.0	1.0	3	43.16191287772459	9990	3075	0.6666666666666666	129.48573863317375	433	433
1	#	#	#	1	1	1	1.0	1.0	1	59.66376592395905	9993	3080	0.5	59.66376592395905	865	865
0	0	1	1	1	1	1	1.0	1.0	1	59.94919431767458	9938	3146	1.0	59.94919431767458	107	107
0	0	0	1	1	#	0	1.0	1.0	3	41.99446164492436	9987	3242	0.8333333333333334	125.98338493477307	212	212
1	0	1	#	1	1	1	1.0	1.0	4	71.02390441128466	9993	3375	0.8333333333333334	284.09561764513865	207	207
1	0	1	1	0	1	0	1.0	1.0	5	46.136661999477205	9969	3395	1.0	230.68330999738603	103	103
0	1	1	0	#	1	0	1.0	1.0	1	37.24948634515446	9973	3397	0.8333333333333334	37.24948634515446	206	206
1	0	1	1	0	0	0	1.0	1.0	4	53.70357854069673	9957	3478	1.0	214.81431416278693	102	102
1	0	1	#	1	#	1	1.0	1.0	6	62.352216162484936	9999	3611	0.6666666666666666	389.641621218637	400	400
#	0	1	1	1	0	1	1.0	1.0	5	55.368278379181085	9999	3683	0.8333333333333334	281.05173986988177	197	197
0	0	0	0	1	0	0	1.0	1.0	1	53.241131717720705	9961	3692	1.0	53.241131717720705	98	98
0	#	1	#	0	0	1	0.2373046875	0.75	1	50.6138810959019	9988	3717	0.6666666666666666	50.6138810959019	294	392
0	1	0	1	1	1	1	1.0	1.0	3	55.364639301087905	9992	3839	1.0	166.09391790326373	97	97
0	1	1	0	#	0	0	1.0	1.0	5	56.13430864330782	9989	3863	0.8333333333333334	280.6715432165391	192	192
1	1	1	1	0	1	1	1.0	1.0	10	61.10442367103654	9975	3889	1.0	611.0442367103655	96	96
0	0	0	0	#	1	0	1.0	1.0	6	57.57864295044479	9998	3894	0.8333333333333334	346.3398221283359	191	191
0	1	#	0	1	#	0	1.0	1.0	4	52.99580406119006	9979	4011	0.6666666666666666	211.98321624476023	373	373
0	0	0	1	1	1	0	1.0	1.0	2	46.37918241090579	9965	4070	1.0	92.75836482181158	93	93
0	#	0	#	1	1	0	0.23407170194616628	0.7479452054794521	2	52.617921501134376	9965	4147	0.6666666666666666	105.23584300226875	273	365
1	0	#	0	1	#	1	1.0	1.0	6	59.72320234154942	9966	4167	0.6666666666666666	358.3392140492965	364	364
#	1	1	0	0	#	0	0.2373046875	0.75	2	49.957175518159794	9989	4263	0.6666666666666666	99.91435103631959	270	360
1	1	0	#	#	1	1	1.0	1.0	1	50.02625004830352	9983	4322	0.6666666666666666	50.02625004830352	355	355
1	0	1	0	1	1	1	1.0	1.0	6	72.74107489896376	9963	4351	1.0	436.4464493937826	88	88
1	1	1	#	1	0	0	1.0	1.0	4	47.975728872640204	9971	4355	0.8333333333333334	191.90291549056082	176	176
0	0	1	0	1	1	1	1.0	1.0	3	53.97467269842899	9936	4540	1.0	161.92401809528695	85	85
#	1	0	1	0	#	1	0.23611220404822958	0.7492447129909365	1	49.70248504354133	9986	4717	0.6666666666666666	49.70248504354133	248	331
0	#	0	#	0	1	0	0.23852413347878249	0.7507692307692307	1	49.888496009268515	9998	4813	0.6666666666666666	48.110620011585645	244	325
#	1	#	0	0	0	0	1.0	1.0	1	65.48973735633479	9989	4923	0.6666666666666666	65.48973735633479	318	318
1	1	1	1	#	0	0	1.0	1.0	5	51.06222561428747	9974	5013	0.8333333333333334	255.31112807143734	156	156
0	0	1	1	0	0	1	1.0	1.0	1	45.335332438204944	9977	5056	1.0	45.335332438204944	77	77
1	0	#	#	0	1	0	1.0	1.0	3	48.678055443829514	9994	5071	0.6666666666666666	146.03416633148854	308	308
1	0	1	0	0	1	0	1.0	1.0	1	44.911486206010764	9941	5174	1.0	44.911486206010764	75	75
1	0	0	1	0	#	0	1.0	1.0	2	60.85414555248809	9968	5213	0.8333333333333334	182.56243665746427	149	149
0	0	0	1	1	0	0	1.0	1.0	3	39.181639645533764	9987	5250	1.0	117.54491893660129	75	75
0	1	1	1	#	#	1	1.0	1.0	5	57.058096341964514	9988	5301	0.6666666666666666	285.2904817098226	294	294
0	1	0	1	#	0	1	1.0	1.0	4	40.6556758002136	9962	5307	0.8333333333333334	162.6227032008544	146	146
0	1	0	1	1	0	1	1.0	1.0	1	44.721324304797534	9953	5376	1.0	44.721324304797534	72	72
1	1	0	0	0	1	1	1.0	1.0	2	37.71441679640284	9951	5407	1.0	75.42883359280567	71	71
#	1	1	1	1	1	1	1.0	1.0	3	65.35488212148623	9982	5427	0.8333333333333334	196.06464636445867	144	144
1	0	0	0	1	#	1	1.0	1.0	3	47.493606126848945	9947	5580	0.8333333333333334	142.48081838054685	138	138
1	1	0	1	1	1	1	1.0	1.0	4	63.51526087111191	9978	5612	1.0	254.06104348444765	69	69
1	#	#	1	0	#	0	0.23803127816073233	0.7504587155963303	1	55.55595045369229	9991	5629	0.5	55.55595045369229	409	545
0	0	1	#	1	0	1	1.0	1.0	6	61.93271352636067	9984	5718	0.8333333333333334	371.59628115816406	134	134
1	1	0	0	1	1	1	1.0	1.0	4	47.55477319526442	9983	5751	1.0	190.21909278105767	67	67
#	0	0	0	#	0	0	0.238823918690063	0.7509578544061303	1	56.758439679560816	9976	5807	0.6666666666666666	56.758439679560816	196	261
#	0	1	0	#	#	1	0.238823918690063	0.7509578544061303	1	54.16172197865236	9997	5808	0.5	58.70215247331545	392	522
#	1	#	1	1	#	1	0.2403392348508143	0.7519083969465649	1	57.58248423464133	9992	5811	0.5	57.58248423464133	394	524
0	0	1	#	#	1	1	1.0	1.0	1	48.672052097856984	9997	5836	0.6666666666666666	51.84006512232123	261	261
#	1	1	#	0	0	0	0.2373046875	0.75	1	55.57838271186661	9989	5872	0.6666666666666666	55.57838271186661	195	260
0	1	#	0	1	1	0	1.0	1.0	1	43.100203276256565	9959	5921	0.8333333333333334	43.100203276256565	127	127
0	1	#	0	0	0	0	1.0	1.0	4	62.237109483646336	9989	5935	0.8333333333333334	248.94843793458534	127	127
1	0	#	1	1	1	1	1.0	1.0	4	61.15202557777005	9993	5967	0.8333333333333334	244.6081023110802	126	126
1	0	#	0	1	1	1	1.0	1.0	4	64.48791182508596	9963	5971	0.8333333333333334	257.95164730034384	125	125
#	1	#	1	#	#	1	0.2373046875	0.75	2	54.959747265287035	9992	5974	0.3333333333333333	109.91949453057407	756	1008
#	1	1	0	0	0	0	1.0	1.0	1	59.306119512312634	9989	6027	0.8333333333333334	59.306119512312634	124	124
0	#	#	1	1	1	1	0.24053767370789134	0.7520325203252033	1	57.42871569167159	9992	6063	0.6666666666666666	57.42871569167159	185	246
#	1	0	1	0	1	1	1.0	1.0	3	48.41547597894622	9986	6101	0.8333333333333334	145.24642793683864	122	122
#	0	0	#	0	0	0	1.0	1.0	1	61.96321198450622	9976	6104	0.6666666666666666	61.96321198450622	243	243
1	#	#	#	0	0	0	1.0	1.0	5	62.91259641788783	9991	6124	0.5	314.5629820894392	485	485
#	#	#	0	0	0	0	0.512908935546875	0.875	2	62.02807238651499	9989	6159	0.5	124.05614477302998	420	480
0	0	0	0	1	#	0	1.0	1.0	4	56.728832808003396	9964	6291	0.8333333333333334	226.91533123201359	116	116
1	0	0	#	1	1	1	1.0	1.0	2	52.14806328325397	9955	6301	0.8333333333333334	104.29612656650794	115	115
0	0	1	1	#	#	1	1.0	1.0	3	54.97067051552459	9977	6375	0.6666666666666666	164.91201154657375	225	225
0	0	0	#	0	1	0	1.0	1.0	2	51.215679972232046	9998	6377	0.8333333333333334	99.53919993058011	113	113
0	#	1	#	0	1	1	0.23906771605509994	0.7511111111111111	1	44.53126291871156	9997	6404	0.6666666666666666	46.66407864838945	169	225
#	1	1	1	0	1	1	1.0	1.0	4	63.106816938491974	9975	6491	0.8333333333333334	252.4272677539679	110	110
#	0	1	0	1	0	1	1.0	1.0	3	62.27168441663247	9984	6492	0.8333333333333334	186.8150532498974	110	110
0	0	0	#	1	1	0	1.0	1.0	3	52.01396726196718	9965	6499	0.8333333333333334	156.04190178590153	110	110
#	1	0	0	1	#	0	0.2354708115391712	0.7488372093023256	2	54.14289404286226	9996	6564	0.6666666666666666	108.28578808572452	161	215
1	0	1	1	1	1	1	1.0	1.0	2	69.16158603210809	9993	6571	1.0	138.32317206421618	54	54
1	1	#	0	1	1	1	1.0	1.0	3	45.032511670792	9983	6578	0.8333333333333334	135.097535012376	107	107
#	0	1	0	1	1	1	1.0	1.0	2	65.14839138336907	9963	6619	0.8333333333333334	130.29678276673815	105	105
#	#	0	0	#	0	0	0.5164076192630888	0.8761904761904762	2	61.59116489191346	9996	6637	0.5	123.18232978382692	368	420
#	0	#	0	1	#	1	0.23825466501750045	0.750599520383693	2	59.787501817239004	9984	6654	0.5	119.57500363447801	313	417
0	0	0	0	0	#	0	1.0	1.0	4	57.81976901034924	9998	6670	0.8333333333333334	232.0988450517462	104	104
0	#	1	1	#	0	1	1.0	1.0	4	51.39671851683257	9988	6694	0.6666666666666666	205.58687406733029	207	207
#	1	#	1	1	1	1	1.0	1.0	2	61.91827854128686	9992	6697	0.6666666666666666	123.83655708257372	208	208
0	0	0	1	0	0	0	1.0	1.0	3	53.35885170983443	9949	6853	1.0	160.0765551295033	49	49
1	#	#	0	1	#	1	0.23629488178509164	0.7493606138107417	1	54.217294457915735	9983	6867	0.5	54.217294457915735	293	391
#	#	0	1	0	#	0	0.09390924151546085	0.6230769230769231	1	51.28022101748926	9991	6871	0.5	51.28022101748926	243	390
0	#	0	0	1	1	0	1.0	1.0	1	55.46497724847443	9964	6878	0.8333333333333334	55.46497724847443	97	97
0	1	#	0	0	#	0	1.0	1.0	2	52.08581654970093	9990	7004	0.6666666666666666	104.17163309940186	188	188
#	1	#	1	#	1	1	1.0	1.0	4	56.684732604316224	9992	7011	0.5	226.7389304172649	375	375
0	1	1	1	1	1	1	1.0	1.0	2	68.55673883317905	9982	7056	1.0	137.1134776663581	46	46
0	#	0	0	#	1	0	1.0	1.0	3	54.06201628053363	9998	7071	0.6666666666666666	159.98256105200113	183	183
#	0	#	#	0	0	0	0.2350785804736886	0.748587570621469	2	55.243216293477786	9976	7158	0.5	110.48643258695557	265	354
1	1	1	#	#	0	0	1.0	1.0	2	54.81492432147522	9985	7193	0.6666666666666666	109.62984864295044	176	176
0	#	0	0	0	1	0	1.0	1.0	1	53.63071577697839	9998	7243	0.8333333333333334	52.78839472122299	87	87
0	#	0	0	0	#	0	1.0	1.0	1	56.92896214909737	9998	7266	0.6666666666666666	56.911202686371716	172	172
1	1	#	1	1	1	1	1.0	1.0	3	62.78850390147055	9980	7297	0.8333333333333334	188.36551170441163	84	84
0	#	0	0	0	0	0	1.0	1.0	1	63.85582087943634	9976	7309	0.8333333333333334	63.85582087943634	84	84
1	1	0	#	1	1	1	1.0	1.0	3	55.0111239899032	9983	7358	0.8333333333333334	165.0333719697096	83	83
#	0	1	#	1	#	1	1.0	1.0	4	61.75139506737452	9999	7396	0.5	256.7569753368726	325	325
1	#	1	#	#	0	0	0.23363131129320844	0.7476635514018691	1	55.756441028405035	9985	7428	0.5	56.6955512855063	240	321
#	1	0	0	0	#	0	0.23977145097970196	0.7515527950310559	1	59.501004534641496	9990	7428	0.6666666666666666	59.501004534641496	121	161
0	1	0	0	1	0	0	1.0	1.0	1	65.23386718903191	9979	7467	1.0	65.23386718903191	40	40
#	1	#	#	0	0	0	0.2373046875	0.75	1	58.08243781342992	9991	7499	0.5	58.08243781342992	234	312
1	1	#	0	#	1	1	1.0	1.0	1	42.69059481050967	9995	7534	0.6666666666666666	42.69059481050967	154	154
0	#	1	1	0	#	1	1.0	1.0	3	52.48092477736658	9988	7541	0.6666666666666666	157.44277433209976	154	154
1	#	#	1	#	1	1	0.2373046875	0.75	1	59.33273693217619	9993	7561	0.5	59.33273693217619	228	304
#	0	0	#	#	1	0	0.23862158042165266	0.7508305647840532	1	50.82462454081667	9998	7586	0.5	49.28078067602084	226	301
0	1	0	0	1	#	0	1.0	1.0	3	59.425133049142424	9979	7602	0.8333333333333334	178.27539914742727	75	75
1	1	#	0	#	0	0	1.0	1.0	1	60.96804413545239	9996	7603	0.6666666666666666	60.96804413545239	151	151
1	0	0	0	0	0	0	1.0	1.0	1	73.61494526763015	9940	7610	1.0	73.61494526763015	37	37
1	1	0	0	#	1	1	1.0	1.0	4	43.056466606848446	9983	7611	0.8333333333333334	172.22586642739378	75	75
1	1	#	0	1	0	0	1.0	1.0	3	51.00777977830059	9996	7612	0.8333333333333334	153.02333933490178	75	75
#	1	1	1	#	1	1	1.0	1.0	3	64.66064079042107	9982	7641	0.6666666666666666	193.9819223712632	148	148
#	0	1	1	1	#	1	1.0	1.0	3	59.87694304781525	9999	7725	0.6666666666666666	185.5385364293072	142	142
1	0	#	#	1	#	1	1.0	1.0	3	57.433312428712895	9999	7727	0.5	176.37492160767334	282	282
1	#	1	0	1	#	1	0.2373046875	0.75	2	59.00663016940185	9966	7737	0.6666666666666666	118.0132603388037	105	140
0	#	0	#	0	#	0	0.2373046875	0.75	1	51.215656041098164	9998	7765	0.5	49.7695700513727	210	280
0	0	0	1	#	#	0	1.0	1.0	8	44.587014694110294	9987	7780	0.6666666666666666	356.69611755288236	138	138
1	1	0	#	0	0	0	1.0	1.0	9	68.09588766108962	9991	7851	0.8333333333333334	612.8629889498065	68	68
1	0	1	1	1	#	1	1.0	1.0	3	59.102065614617445	9999	7875	0.8333333333333334	182.6327460548154	68	68
1	1	1	0	0	1	1	1.0	1.0	4	42.03572764082047	9995	7914	1.0	168.14291056328187	33	33
#	1	#	1	0	1	1	1.0	1.0	1	53.414735948022056	9986	7964	0.6666666666666666	53.414735948022056	128	128
#	0	1	1	#	#	1	0.24206968968894832	0.7529880478087649	2	55.77364572055008	9999	7990	0.5	113.43411430137519	189	251
0	0	0	0	0	1	0	1.0	1.0	2	55.365611160510994	9998	8014	1.0	109.91402790127748	31	31
#	#	0	0	0	#	0	0.5204294660166845	0.8775510204081632	4	56.23075760928488	9998	8038	0.5	224.15378804642438	215	245
#	0	0	#	0	#	0	1.0	1.0	4	54.68704393625175	9998	8055	0.5	216.43521968125873	243	243
