A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
1	0	1	0	1	#	1	1.0	1.0	2	56.08825248067883	4974	318	0.8333333333333334	112.17650496135767	146	146
1	1	1	0	#	0	0	1.0	1.0	2	50.19832021754977	4993	322	0.8333333333333334	100.39664043509954	146	146
1	1	#	1	1	1	1	1.0	1.0	3	60.22879103878886	4988	330	0.8333333333333334	180.68637311636658	146	146
0	1	0	0	1	#	0	1.0	1.0	3	60.053372475358245	4987	343	0.8333333333333334	180.16011742607475	146	146
0	0	1	#	1	#	1	1.0	1.0	5	56.1517876377712	4992	347	0.6666666666666666	280.758938188856	289	289
1	0	#	1	1	1	1	1.0	1.0	2	61.71460612103488	4963	347	0.8333333333333334	123.42921224206977	145	145
0	1	0	0	0	#	0	1.0	1.0	5	55.39058311715003	4998	375	0.8333333333333334	276.95291558575013	145	145
0	0	1	1	#	0	1	1.0	1.0	3	51.86766050486951	4985	377	0.8333333333333334	155.60298151460853	144	144
1	#	#	1	0	0	0	1.0	1.0	1	53.548005859309114	4999	388	0.6666666666666666	53.548005859309114	289	289
0	1	0	1	0	1	1	1.0	1.0	5	58.220281194753085	4994	407	1.0	291.1014059737654	72	72
1	1	#	0	#	1	1	1.0	1.0	4	40.775198879415235	4991	415	0.6666666666666666	163.10079551766094	285	285
#	0	#	1	1	1	1	0.2345517627009267	0.7482517482517482	2	55.04025437534317	4963	415	0.6666666666666666	110.08050875068633	214	286
1	1	0	#	0	0	0	1.0	1.0	3	57.36631075155849	4999	419	0.8333333333333334	172.09893225467545	144	144
0	1	#	0	0	1	0	1.0	1.0	1	43.05818082599528	4998	458	0.8333333333333334	43.05818082599528	142	142
0	1	#	0	#	0	0	1.0	1.0	4	57.154069009800466	4997	488	0.6666666666666666	228.61627603920186	282	282
#	0	#	1	0	#	0	0.2373046875	0.75	1	48.97780327531835	4977	506	0.5	48.97780327531835	420	560
0	0	0	0	0	1	0	1.0	1.0	3	53.34095878210984	4942	511	1.0	160.0228763463295	70	70
0	0	0	1	#	#	0	1.0	1.0	2	44.85635092738912	4995	523	0.6666666666666666	89.71270185477825	280	280
1	1	1	0	1	0	0	1.0	1.0	5	45.5563168680202	4960	546	1.0	227.78158434010098	69	69
1	0	1	#	0	#	0	1.0	1.0	4	46.164940303957216	4977	562	0.6666666666666666	184.65976121582887	276	276
1	1	1	#	#	0	0	1.0	1.0	5	48.375189840198416	4993	571	0.6666666666666666	241.87594920099207	277	277
#	1	1	0	0	0	0	1.0	1.0	1	48.82078982024463	4997	588	0.8333333333333334	48.82078982024463	138	138
0	0	1	0	0	0	1	1.0	1.0	4	44.70069031010204	4968	594	1.0	178.80276124040816	69	69
0	1	0	0	0	0	0	1.0	1.0	3	63.447939731846404	4966	596	1.0	190.3438191955392	69	69
0	1	1	0	1	#	0	1.0	1.0	3	40.52535777378021	4967	597	0.8333333333333334	121.57607332134063	138	138
0	0	1	1	#	1	1	1.0	1.0	3	55.585724137596806	4946	599	0.8333333333333334	166.75717241279042	136	136
#	1	0	0	0	0	0	1.0	1.0	2	61.36394871849005	4980	599	0.8333333333333334	122.7278974369801	138	138
1	0	#	0	0	#	0	1.0	1.0	4	43.576397715272414	4964	600	0.6666666666666666	174.30559086108966	273	273
1	0	0	#	0	1	0	1.0	1.0	1	52.009623941229506	4951	600	0.8333333333333334	52.009623941229506	136	136
0	1	0	1	0	0	1	1.0	1.0	4	42.78098097653713	4970	601	1.0	171.12392390614852	69	69
1	1	#	#	#	0	0	1.0	1.0	3	52.60051985861667	4999	616	0.5	157.80155957585	550	550
1	1	0	1	#	1	1	1.0	1.0	4	50.13377355416564	4989	616	0.8333333333333334	200.53509421666257	138	138
1	1	1	#	#	1	1	1.0	1.0	4	51.11478339594246	4988	633	0.6666666666666666	204.45913358376984	273	273
1	1	0	1	0	1	1	1.0	1.0	3	45.445675307122826	4989	652	1.0	136.33702592136848	68	68
0	0	1	#	1	1	1	1.0	1.0	3	52.3270560615416	4946	654	0.8333333333333334	156.98116818462478	136	136
1	0	0	0	1	1	1	1.0	1.0	2	46.78143673384177	4947	658	1.0	93.56287346768354	68	68
1	0	#	1	1	0	1	1.0	1.0	5	48.57455365844402	4952	660	0.8333333333333334	242.8727682922201	135	135
#	0	0	0	0	1	0	1.0	1.0	3	50.523883919053596	4942	681	0.8333333333333334	151.5716517571608	134	134
1	1	#	#	1	1	1	1.0	1.0	3	52.49745383167439	4991	710	0.6666666666666666	157.49236149502318	268	268
0	#	0	0	1	0	0	1.0	1.0	5	62.56714419568662	4987	711	0.8333333333333334	312.83572097843313	134	134
1	0	#	0	0	1	0	1.0	1.0	5	41.11014553697274	4949	718	0.8333333333333334	205.5507276848637	133	133
#	0	1	#	1	1	1	1.0	1.0	3	54.67857831662934	4971	735	0.6666666666666666	164.03573494988802	265	265
#	0	1	0	1	#	1	1.0	1.0	5	54.09541756395389	4992	740	0.6666666666666666	270.47708781976945	267	267
1	0	0	1	0	1	0	1.0	1.0	6	58.535740965873984	4951	777	1.0	351.21444579524393	66	66
1	0	1	0	0	#	0	1.0	1.0	2	41.643722542257194	4964	781	0.8333333333333334	83.28744508451439	132	132
0	0	0	#	#	1	0	1.0	1.0	3	47.126911034045925	4973	787	0.6666666666666666	141.38073310213778	263	263
1	0	0	1	1	#	1	1.0	1.0	5	50.09441563090468	4963	791	0.8333333333333334	250.4720781545234	132	132
0	#	0	0	0	1	0	1.0	1.0	5	50.60817445715956	4998	792	0.8333333333333334	253.04087228579783	131	131
0	0	1	#	0	0	1	1.0	1.0	3	45.161236358889155	4985	798	0.8333333333333334	135.48370907666748	132	132
1	1	#	0	1	1	1	1.0	1.0	2	44.19844345678401	4991	809	0.8333333333333334	88.39688691356803	131	131
1	1	1	#	0	0	0	1.0	1.0	4	50.792413814374854	4993	824	0.8333333333333334	203.16965525749941	131	131
0	1	0	0	#	1	0	1.0	1.0	5	46.83023411877745	4998	856	0.8333333333333334	234.15117059388723	130	130
0	1	#	1	0	1	1	1.0	1.0	4	60.49635965851231	4994	869	0.8333333333333334	241.98543863404925	129	129
1	0	#	1	0	#	0	1.0	1.0	6	50.48733603083805	4977	892	0.6666666666666666	302.92401618502834	256	256
1	0	#	#	0	1	0	1.0	1.0	1	45.550028871905944	4977	893	0.6666666666666666	45.550028871905944	256	256
#	1	#	#	#	0	0	0.23691832371436855	0.7497556207233627	2	54.034242202151574	4999	911	0.3333333333333333	108.06848440430315	767	1023
0	0	1	0	#	1	1	1.0	1.0	3	41.33221252544293	4944	924	0.8333333333333334	123.99663757632878	126	126
0	1	#	0	1	1	0	1.0	1.0	2	39.664711282883786	4967	925	0.8333333333333334	79.32942256576757	127	127
0	0	0	1	#	1	0	1.0	1.0	1	46.855057042541894	4973	930	0.8333333333333334	46.855057042541894	127	127
0	1	1	0	0	#	0	1.0	1.0	2	41.249011826761304	4997	961	0.8333333333333334	82.49802365352261	127	127
0	1	#	0	0	0	0	1.0	1.0	2	53.581414117919785	4997	966	0.8333333333333334	107.16282823583957	126	126
0	1	1	0	1	1	0	1.0	1.0	3	37.26521127373072	4967	990	1.0	111.79563382119215	63	63
0	1	0	0	0	1	0	1.0	1.0	2	48.677506765536585	4998	1025	1.0	97.35501353107317	63	63
1	1	0	#	#	0	0	1.0	1.0	5	52.40533533813708	4999	1036	0.6666666666666666	262.0266766906854	247	247
0	0	1	#	#	0	1	1.0	1.0	3	52.124457118303404	4992	1054	0.6666666666666666	156.3733713549102	247	247
1	#	0	#	1	1	1	1.0	1.0	3	51.53292731745946	4991	1059	0.6666666666666666	154.59878195237837	246	246
1	1	1	1	0	0	0	1.0	1.0	3	46.55762430055945	4982	1062	1.0	139.67287290167837	62	62
1	1	#	1	#	0	0	1.0	1.0	2	49.24011156480234	4999	1074	0.6666666666666666	98.48022312960468	247	247
1	1	0	1	0	0	0	1.0	1.0	6	54.96385772982744	4999	1081	1.0	329.7831463789646	62	62
0	#	0	0	#	0	0	1.0	1.0	2	62.14073773522678	4987	1081	0.6666666666666666	124.28147547045356	245	245
0	1	#	1	1	0	1	1.0	1.0	6	50.29277376561745	4975	1088	0.8333333333333334	301.75664259370467	122	122
0	#	0	#	1	0	0	0.2373046875	0.75	2	52.83111993602297	4995	1097	0.6666666666666666	105.66223987204594	183	244
0	1	#	1	#	0	1	1.0	1.0	3	49.792076405214445	4996	1101	0.6666666666666666	149.37622921564332	244	244
0	0	1	0	1	#	1	1.0	1.0	6	51.62261190161565	4992	1102	0.8333333333333334	309.7356714096939	122	122
1	1	0	#	0	1	1	1.0	1.0	3	40.08788040177877	4989	1115	0.8333333333333334	120.26364120533631	122	122
1	0	1	0	1	0	1	1.0	1.0	3	59.050251773455464	4974	1130	1.0	177.1507553203664	61	61
0	1	1	0	0	0	0	1.0	1.0	3	44.786006433165795	4997	1149	1.0	134.35801929949739	61	61
1	0	0	1	1	1	1	1.0	1.0	3	56.815486397343264	4963	1154	1.0	170.4464591920298	60	60
1	1	#	#	0	0	0	1.0	1.0	3	54.954968715962366	4999	1243	0.6666666666666666	164.8649061478871	236	236
0	0	1	0	#	0	1	1.0	1.0	3	51.04959401131661	4992	1245	0.8333333333333334	153.14878203394983	118	118
1	1	1	0	0	1	1	1.0	1.0	3	39.325488447384046	4939	1269	1.0	117.97646534215214	58	58
1	1	0	1	1	0	0	1.0	1.0	4	42.49089120203776	4978	1279	1.0	169.96356480815103	58	58
#	1	1	0	#	0	0	1.0	1.0	1	47.848634298884306	4997	1355	0.6666666666666666	47.848634298884306	228	228
0	0	1	0	#	#	1	1.0	1.0	4	47.01036905083956	4992	1372	0.6666666666666666	188.04147620335823	226	226
1	1	#	1	1	0	0	1.0	1.0	4	41.08541526357872	4979	1378	0.8333333333333334	164.34166105431487	114	114
0	0	0	#	1	1	0	1.0	1.0	2	43.60670668879972	4973	1392	0.8333333333333334	87.21341337759944	112	112
1	0	0	#	1	0	1	1.0	1.0	3	35.97655247565396	4955	1395	0.8333333333333334	107.92965742696188	112	112
1	1	#	1	0	1	1	1.0	1.0	6	46.76733744704746	4989	1430	0.8333333333333334	280.6040246822848	112	112
0	0	0	0	#	#	0	1.0	1.0	3	51.21590038909402	4984	1455	0.6666666666666666	153.64770116728204	221	221
0	#	0	0	1	#	0	1.0	1.0	2	55.766939848974275	4987	1543	0.6666666666666666	111.53387969794855	216	216
0	#	#	1	1	1	1	0.2354708115391712	0.7488372093023256	1	55.58022890844469	4990	1548	0.6666666666666666	55.58022890844469	161	215
0	#	1	1	#	1	1	1.0	1.0	2	61.26488689953779	4990	1558	0.6666666666666666	122.52977379907558	214	214
0	0	0	0	1	1	0	1.0	1.0	5	43.888036089407876	4972	1574	1.0	219.44018044703938	54	54
1	1	0	0	1	0	0	1.0	1.0	3	42.19594885968273	4940	1592	1.0	126.58784657904819	53	53
0	0	0	0	1	#	0	1.0	1.0	1	47.06467406189328	4972	1595	0.8333333333333334	47.06467406189328	106	106
1	0	1	#	1	0	1	1.0	1.0	4	59.15369755292623	4974	1615	0.8333333333333334	236.61479021170493	105	105
1	1	0	0	#	1	1	1.0	1.0	1	39.10043609176701	4991	1647	0.8333333333333334	39.10043609176701	105	105
1	1	#	0	0	1	1	1.0	1.0	3	35.07624543766004	4959	1652	0.8333333333333334	105.22873631298012	104	104
0	0	0	#	1	#	0	1.0	1.0	4	44.631424435333976	4995	1671	0.6666666666666666	178.5256977413359	208	208
#	1	1	#	1	0	0	0.2373046875	0.75	2	46.910021654930695	4979	1687	0.6666666666666666	93.82004330986139	156	208
1	1	1	1	1	0	0	1.0	1.0	1	39.66680823985017	4979	1696	1.0	39.66680823985017	52	52
1	0	#	1	0	1	0	1.0	1.0	3	50.73260217123696	4977	1702	0.8333333333333334	152.19780651371087	103	103
0	0	1	0	0	#	1	1.0	1.0	2	40.615940162365156	4968	1728	0.8333333333333334	81.23188032473031	102	102
1	1	1	#	0	1	1	1.0	1.0	2	43.425566744121454	4983	1729	0.8333333333333334	86.85113348824291	102	102
#	0	1	#	1	0	1	1.0	1.0	4	58.55108388745236	4992	1760	0.6666666666666666	234.20433554980943	202	202
1	0	0	#	0	0	0	1.0	1.0	3	51.33726688240414	4976	1797	0.8333333333333334	154.0118006472124	100	100
1	#	1	1	0	0	0	1.0	1.0	2	50.398059550296104	4982	1820	0.8333333333333334	100.79611910059221	100	100
1	#	1	1	1	#	1	0.23333647121053863	0.7474747474747475	1	57.56654188512893	4988	1831	0.6666666666666666	57.56654188512893	148	198
0	0	1	#	#	#	1	1.0	1.0	4	51.59681588298908	4992	1851	0.5	206.3872635319563	393	393
#	0	1	0	1	0	1	1.0	1.0	2	57.485707527987294	4992	1890	0.8333333333333334	114.97141505597459	98	98
0	#	1	1	1	0	1	1.0	1.0	2	56.53017663381181	4975	1916	0.8333333333333334	113.06035326762363	96	96
0	0	0	#	0	1	0	1.0	1.0	4	52.389280619577576	4950	1946	0.8333333333333334	209.5571224783103	94	94
1	0	1	1	1	1	1	1.0	1.0	3	65.96209498359438	4937	1992	1.0	197.88628495078314	47	47
0	0	1	0	1	0	1	1.0	1.0	1	55.995882152665935	4992	2025	1.0	55.995882152665935	47	47
1	1	#	#	#	1	1	1.0	1.0	4	49.033718915518804	4991	2067	0.5	196.13487566207522	367	367
1	0	0	1	1	0	1	1.0	1.0	2	39.82004868174325	4952	2073	1.0	79.6400973634865	45	45
0	#	0	0	0	0	0	1.0	1.0	3	58.94041493759359	4984	2085	0.8333333333333334	176.82124481278078	92	92
1	#	1	1	#	0	0	0.2373046875	0.75	3	50.13808138929019	4982	2102	0.6666666666666666	1524.821802433834	135	180
1	#	#	#	#	1	1	0.2373046875	0.75	1	50.228786769707504	4991	2115	0.3333333333333333	50.228786769707504	540	720
0	#	0	#	1	#	0	0.24062823077098175	0.7520891364902507	2	50.19046388873123	4995	2136	0.5	100.38092777746246	270	359
1	1	#	1	0	0	0	1.0	1.0	3	52.12902106046594	4999	2158	0.8333333333333334	156.38706318139782	90	90
0	1	1	0	0	1	0	1.0	1.0	4	38.02735685631359	4981	2182	1.0	152.10942742525435	44	44
#	1	1	0	#	#	0	0.23959968673035922	0.7514450867052023	1	43.66199490702745	4997	2232	0.5	43.66199490702745	260	346
#	0	#	#	1	0	1	0.23268800595412076	0.7470588235294118	1	50.06005877189276	4992	2279	0.5	50.06005877189276	254	340
1	1	#	0	0	0	0	1.0	1.0	3	56.02970349550076	4993	2281	0.8333333333333334	168.08911048650228	86	86
1	1	0	#	1	0	0	1.0	1.0	5	42.55624623130005	4978	2299	0.8333333333333334	212.78123115650027	84	84
#	0	0	#	0	1	0	1.0	1.0	3	51.42251230822429	4951	2322	0.6666666666666666	154.26753692467287	166	166
#	0	1	0	#	0	1	0.23971140904807056	0.7515151515151515	1	52.515748663486875	4992	2353	0.6666666666666666	52.515748663486875	124	165
#	#	0	#	0	0	0	0.5140234699710587	0.8753799392097265	1	55.276059067852586	4999	2369	0.5	55.276059067852586	288	329
0	0	1	0	0	1	1	1.0	1.0	1	38.428737772665585	4941	2382	1.0	38.428737772665585	40	40
0	1	1	1	0	1	1	1.0	1.0	7	67.78042068103517	4958	2409	1.0	474.4629447672462	40	40
#	1	0	#	1	0	0	0.23977145097970196	0.7515527950310559	2	53.625666982574856	4987	2418	0.6666666666666666	107.25133396514971	121	161
0	#	0	0	#	#	0	1.0	1.0	1	55.73526018598365	4998	2424	0.5	55.73526018598365	322	322
1	#	0	1	#	0	0	0.23977145097970196	0.7515527950310559	1	49.483706754586066	4999	2435	0.6666666666666666	49.483706754586066	121	161
#	#	1	#	1	#	1	0.2373046875	0.75	1	55.694206572332966	4992	2438	0.3333333333333333	55.694206572332966	480	640
#	1	#	1	1	#	1	0.23606743948074138	0.7492163009404389	1	55.49935820787956	4990	2458	0.5	55.49935820787956	239	319
#	0	1	1	#	#	1	0.23479620383306132	0.7484076433121019	1	52.71190993480534	4985	2474	0.5	52.71190993480534	235	314
1	1	0	1	#	0	0	1.0	1.0	2	50.15831012468155	4999	2548	0.8333333333333334	100.3166202493631	77	77
0	0	0	0	#	0	0	1.0	1.0	4	52.89383767675379	4984	2569	0.8333333333333334	211.57535070701516	76	76
#	#	1	1	#	1	1	0.5092678551372726	0.8737541528239202	1	57.91747663103685	4990	2587	0.5	57.91747663103685	263	301
0	#	1	1	#	#	1	1.0	1.0	2	56.35479634132748	4996	2652	0.5	112.70959268265496	293	293
0	#	0	0	0	#	0	1.0	1.0	3	54.70988048331534	4998	2697	0.6666666666666666	164.129641449946	144	144
1	1	0	#	1	1	1	1.0	1.0	2	49.14632947015912	4991	2709	0.8333333333333334	98.29265894031823	72	72
#	0	#	#	0	#	0	0.23590052169624806	0.7491103202846975	1	48.722775589689626	4984	2743	0.3333333333333333	48.722775589689626	421	562
1	0	0	0	1	#	1	1.0	1.0	2	39.5651561157788	4955	2761	0.8333333333333334	79.1303122315576	70	70
#	#	0	0	0	0	0	1.0	1.0	2	57.36443281360573	4984	2771	0.6666666666666666	114.72886562721146	140	140
#	0	0	1	0	1	0	1.0	1.0	4	54.134405511925294	4951	2778	0.8333333333333334	216.53762204770118	68	68
0	1	0	1	0	#	1	1.0	1.0	1	50.39333734242753	4994	2793	0.8333333333333334	50.39333734242753	70	70
#	1	0	1	#	1	1	1.0	1.0	1	51.60049755398469	4994	2801	0.6666666666666666	51.60049755398469	139	139
0	1	1	1	#	#	1	1.0	1.0	2	58.57178202465431	4996	2847	0.6666666666666666	117.14356404930862	135	135
1	0	1	#	0	1	0	1.0	1.0	4	42.013020220709656	4977	2902	0.8333333333333334	168.05208088283862	65	65
0	0	1	#	0	1	1	1.0	1.0	3	45.40554724419884	4945	2948	0.8333333333333334	136.21664173259654	64	64
0	#	1	1	0	1	1	1.0	1.0	2	60.249105203787025	4958	2954	0.8333333333333334	120.49821040757405	64	64
1	0	1	1	1	0	1	1.0	1.0	1	58.740423836420995	4943	2988	1.0	58.740423836420995	31	31
1	#	0	1	1	1	1	1.0	1.0	2	56.34682777189049	4986	3005	0.8333333333333334	112.69365554378098	62	62
0	1	1	1	#	1	1	1.0	1.0	1	66.83977902092272	4990	3008	0.8333333333333334	66.83977902092272	62	62
